timestamp,sm_AURO,sm_BEAR,sm_CAST,sm_CLA2,sm_CLAY,sm_FLET,sm_NCAT,sm_NEWL,sm_OXFO,sm_PLYM,sm_REID,sm_SALI,sm_SPIN,sm_SPRU,sm_WINE,temp10_SPRU,anomaly,station
2021-01-06 20:36:00,0.52,0.197,0.231,0.288,0.508,0.509,0.5479999999999999,0.588,0.219,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.77,1,AURO
2021-01-06 20:37:00,0.52,0.197,0.231,0.288,0.508,0.509,0.5479999999999999,0.588,0.219,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.77,1,AURO
2021-01-06 20:38:00,0.52,0.197,0.231,0.288,0.508,0.509,0.5479999999999999,0.588,0.219,0.218,0.258,0.518,0.383,0.25,0.1689999999999999,13.76,1,AURO
2021-01-06 20:39:00,0.52,0.197,0.231,0.288,0.508,0.509,0.5479999999999999,0.588,0.219,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.77,1,AURO
2021-01-06 20:40:00,0.52,0.197,0.231,0.288,0.508,0.509,0.5479999999999999,0.588,0.219,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.75,1,AURO
2021-01-06 20:41:00,0.52,0.197,0.231,0.288,0.508,0.509,0.5479999999999999,0.588,0.219,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.76,1,AURO
2021-01-06 20:42:00,0.52,0.197,0.231,0.287,0.508,0.509,0.5479999999999999,0.588,0.219,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.77,1,AURO
2021-01-06 20:43:00,0.52,0.197,0.231,0.287,0.508,0.509,0.5479999999999999,0.588,0.219,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.75,1,AURO
2021-01-06 20:44:00,0.52,0.197,0.231,0.287,0.508,0.509,0.5479999999999999,0.589,0.219,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.77,1,AURO
2021-01-06 20:45:00,0.52,0.197,0.231,0.287,0.508,0.509,0.5479999999999999,0.589,0.219,0.218,0.258,0.518,0.383,0.25,0.1689999999999999,13.76,1,AURO
2021-01-06 20:46:00,0.52,0.197,0.231,0.287,0.508,0.509,0.5479999999999999,0.589,0.219,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.76,1,AURO
2021-01-06 20:47:00,0.52,0.197,0.231,0.287,0.508,0.509,0.5479999999999999,0.589,0.219,0.218,0.258,0.518,0.383,0.25,0.1689999999999999,13.76,1,AURO
2021-01-06 20:48:00,0.52,0.197,0.231,0.287,0.508,0.509,0.5479999999999999,0.589,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.77,1,AURO
2021-01-06 20:49:00,0.52,0.197,0.231,0.287,0.508,0.509,0.5479999999999999,0.589,0.219,0.218,0.258,0.518,0.383,0.25,0.1689999999999999,13.77,1,AURO
2021-01-06 20:50:00,0.52,0.197,0.231,0.287,0.508,0.509,0.5479999999999999,0.589,0.219,0.218,0.258,0.518,0.383,0.25,0.1689999999999999,13.78,1,AURO
2021-01-06 20:51:00,0.52,0.197,0.231,0.287,0.509,0.509,0.5479999999999999,0.589,0.218,0.218,0.258,0.518,0.383,0.25,0.1689999999999999,13.77,1,AURO
2021-01-06 20:52:00,0.52,0.197,0.231,0.287,0.508,0.509,0.546,0.589,0.219,0.218,0.258,0.518,0.383,0.25,0.1689999999999999,13.77,1,AURO
2021-01-06 20:53:00,0.52,0.197,0.231,0.287,0.508,0.509,0.545,0.589,0.219,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.77,1,AURO
2021-01-06 20:54:00,0.52,0.197,0.231,0.287,0.508,0.509,0.544,0.589,0.219,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.77,1,AURO
2021-01-06 20:55:00,0.52,0.197,0.231,0.287,0.508,0.509,0.544,0.589,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.78,1,AURO
2021-01-06 20:56:00,0.52,0.197,0.231,0.287,0.508,0.509,0.544,0.589,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.78,1,AURO
2021-01-06 20:57:00,0.52,0.197,0.231,0.287,0.508,0.509,0.544,0.589,0.219,0.218,0.258,0.518,0.383,0.25,0.1689999999999999,13.77,1,AURO
2021-01-06 20:58:00,0.52,0.197,0.231,0.287,0.508,0.509,0.544,0.589,0.218,0.218,0.258,0.518,0.383,0.25,0.1689999999999999,13.77,1,AURO
2021-01-06 20:59:00,0.52,0.197,0.231,0.287,0.508,0.509,0.544,0.589,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.78,1,AURO
2021-01-06 21:00:00,0.52,0.197,0.231,0.287,0.508,0.509,0.5429999999999999,0.588,0.219,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.77,1,AURO
2021-01-06 21:01:00,0.52,0.197,0.231,0.287,0.508,0.509,0.5429999999999999,0.589,0.218,0.218,0.258,0.518,0.383,0.25,0.1689999999999999,13.76,1,AURO
2021-01-06 21:02:00,0.52,0.197,0.231,0.287,0.508,0.509,0.5429999999999999,0.588,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.78,1,AURO
2021-01-06 21:03:00,0.52,0.197,0.231,0.287,0.508,0.509,0.5429999999999999,0.589,0.219,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.85,1,AURO
2021-01-06 21:04:00,0.52,0.197,0.231,0.287,0.508,0.509,0.5429999999999999,0.589,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.76,1,AURO
2021-01-06 21:05:00,0.52,0.197,0.231,0.287,0.508,0.509,0.5429999999999999,0.588,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.75,1,AURO
2021-01-06 21:06:00,0.52,0.197,0.231,0.287,0.508,0.509,0.5429999999999999,0.588,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.77,1,AURO
2021-01-06 21:07:00,0.52,0.197,0.231,0.287,0.508,0.509,0.5429999999999999,0.589,0.218,0.218,0.258,0.518,0.383,0.25,0.1689999999999999,13.78,1,AURO
2021-01-06 21:08:00,0.52,0.197,0.231,0.287,0.508,0.509,0.5429999999999999,0.589,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.77,1,AURO
2021-01-06 21:09:00,0.52,0.197,0.231,0.287,0.508,0.509,0.5429999999999999,0.589,0.219,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.78,1,AURO
2021-01-06 21:10:00,0.52,0.197,0.231,0.287,0.508,0.509,0.5429999999999999,0.589,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.78,1,AURO
2021-01-06 21:11:00,0.52,0.197,0.231,0.287,0.508,0.509,0.5429999999999999,0.589,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.77,1,AURO
2021-01-06 21:12:00,0.52,0.197,0.231,0.287,0.508,0.509,0.5429999999999999,0.589,0.219,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.78,1,AURO
2021-01-06 21:13:00,0.52,0.197,0.231,0.287,0.508,0.509,0.5429999999999999,0.589,0.219,0.218,0.258,0.518,0.383,0.25,0.1689999999999999,13.78,1,AURO
2021-01-06 21:14:00,0.52,0.197,0.231,0.287,0.508,0.509,0.5429999999999999,0.589,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.76,1,AURO
2021-01-06 21:15:00,0.52,0.197,0.231,0.287,0.507,0.509,0.5429999999999999,0.589,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.77,1,AURO
2021-01-06 21:16:00,0.52,0.197,0.231,0.287,0.507,0.509,0.5429999999999999,0.589,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.77,1,AURO
2021-01-06 21:17:00,0.52,0.197,0.231,0.287,0.508,0.509,0.5429999999999999,0.589,0.218,0.218,0.258,0.518,0.383,0.25,0.1689999999999999,13.79,1,AURO
2021-01-06 21:18:00,0.52,0.197,0.231,0.287,0.507,0.509,0.5429999999999999,0.589,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.77,1,AURO
2021-01-06 21:19:00,0.52,0.197,0.231,0.287,0.508,0.509,0.542,0.589,0.219,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.78,1,AURO
2021-01-06 21:20:00,0.52,0.197,0.231,0.286,0.507,0.509,0.542,0.589,0.219,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.77,1,AURO
2021-01-06 21:21:00,0.52,0.197,0.231,0.286,0.508,0.509,0.542,0.59,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.78,1,AURO
2021-01-06 21:22:00,0.52,0.197,0.231,0.286,0.507,0.509,0.542,0.589,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.78,1,AURO
2021-01-06 21:23:00,0.52,0.197,0.231,0.286,0.507,0.509,0.542,0.589,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.78,1,AURO
2021-01-06 21:24:00,0.52,0.197,0.231,0.286,0.507,0.509,0.542,0.588,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.78,1,AURO
2021-01-06 21:25:00,0.52,0.197,0.231,0.286,0.507,0.509,0.542,0.589,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.77,1,AURO
2021-01-06 21:26:00,0.52,0.197,0.231,0.286,0.507,0.509,0.542,0.589,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.78,1,AURO
2021-01-06 21:27:00,0.52,0.197,0.231,0.286,0.507,0.509,0.542,0.588,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.76,1,AURO
2021-01-06 21:28:00,0.52,0.197,0.231,0.286,0.507,0.509,0.542,0.588,0.219,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.77,1,AURO
2021-01-06 21:29:00,0.52,0.197,0.231,0.286,0.507,0.509,0.542,0.588,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.79,1,AURO
2021-01-06 21:30:00,0.52,0.197,0.231,0.286,0.507,0.509,0.542,0.588,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.79,1,AURO
2021-01-06 21:31:00,0.52,0.197,0.231,0.286,0.507,0.509,0.542,0.588,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.79,1,AURO
2021-01-06 21:32:00,0.52,0.197,0.231,0.286,0.507,0.509,0.542,0.588,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.78,1,AURO
2021-01-06 21:33:00,0.52,0.197,0.231,0.286,0.507,0.509,0.542,0.588,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.78,1,AURO
2021-01-06 21:34:00,0.52,0.197,0.231,0.286,0.507,0.509,0.542,0.5870000000000001,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.77,1,AURO
2021-01-06 21:35:00,0.52,0.197,0.231,0.286,0.507,0.509,0.542,0.5870000000000001,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.79,1,AURO
2021-01-06 21:36:00,0.52,0.197,0.231,0.286,0.507,0.509,0.542,0.5870000000000001,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.78,1,AURO
2021-01-06 21:37:00,0.52,0.197,0.23,0.286,0.507,0.509,0.542,0.5870000000000001,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.79,1,AURO
2021-01-06 21:38:00,0.52,0.197,0.23,0.286,0.507,0.509,0.542,0.5870000000000001,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.78,1,AURO
2021-01-06 21:39:00,0.52,0.197,0.231,0.286,0.507,0.509,0.542,0.5870000000000001,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.79,1,AURO
2021-01-06 21:40:00,0.52,0.197,0.23,0.286,0.507,0.509,0.542,0.588,0.218,0.218,0.258,0.518,0.383,0.25,0.1689999999999999,13.77,1,AURO
2021-01-06 21:41:00,0.52,0.197,0.23,0.286,0.507,0.509,0.542,0.5870000000000001,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.79,1,AURO
2021-01-06 21:42:00,0.52,0.197,0.23,0.286,0.507,0.509,0.542,0.5870000000000001,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.79,1,AURO
2021-01-06 21:43:00,0.52,0.197,0.23,0.286,0.506,0.509,0.542,0.588,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.76,1,AURO
2021-01-06 21:44:00,0.52,0.197,0.231,0.286,0.506,0.509,0.542,0.588,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.79,1,AURO
2021-01-06 21:45:00,0.52,0.197,0.23,0.286,0.506,0.509,0.542,0.5870000000000001,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.77,1,AURO
2021-01-06 21:46:00,0.52,0.197,0.23,0.286,0.506,0.509,0.542,0.588,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.79,1,AURO
2021-01-06 21:47:00,0.52,0.197,0.23,0.286,0.506,0.509,0.542,0.5870000000000001,0.218,0.218,0.258,0.518,0.384,0.25,0.17,13.79,1,AURO
2021-01-06 21:48:00,0.52,0.197,0.23,0.286,0.506,0.509,0.542,0.5870000000000001,0.218,0.218,0.258,0.518,0.384,0.25,0.17,13.79,1,AURO
2021-01-06 21:49:00,0.52,0.197,0.23,0.286,0.506,0.509,0.542,0.5870000000000001,0.218,0.218,0.258,0.518,0.384,0.249,0.1689999999999999,13.79,1,AURO
2021-01-06 21:50:00,0.52,0.197,0.23,0.286,0.506,0.509,0.542,0.5870000000000001,0.218,0.217,0.258,0.518,0.384,0.249,0.1689999999999999,13.79,1,AURO
2021-01-06 21:51:00,0.52,0.197,0.23,0.286,0.506,0.509,0.542,0.5870000000000001,0.218,0.218,0.258,0.518,0.384,0.25,0.1689999999999999,13.79,1,AURO
2021-01-06 21:52:00,0.52,0.197,0.23,0.286,0.506,0.509,0.542,0.5870000000000001,0.218,0.218,0.257,0.518,0.384,0.25,0.1689999999999999,13.79,1,AURO
2021-01-06 21:53:00,0.52,0.197,0.23,0.286,0.506,0.509,0.542,0.5870000000000001,0.218,0.218,0.258,0.518,0.384,0.25,0.17,13.78,1,AURO
2021-01-06 21:54:00,0.52,0.197,0.23,0.286,0.506,0.509,0.542,0.5870000000000001,0.218,0.218,0.257,0.518,0.384,0.249,0.17,13.79,1,AURO
2021-01-06 21:55:00,0.52,0.197,0.23,0.286,0.506,0.509,0.542,0.5870000000000001,0.218,0.218,0.258,0.518,0.384,0.249,0.17,13.79,1,AURO
2021-01-06 21:56:00,0.52,0.197,0.23,0.286,0.506,0.509,0.542,0.5870000000000001,0.218,0.217,0.257,0.518,0.384,0.25,0.17,13.8,1,AURO
2021-01-06 21:57:00,0.52,0.197,0.23,0.286,0.506,0.509,0.542,0.5870000000000001,0.218,0.218,0.257,0.518,0.384,0.25,0.17,13.79,1,AURO
2021-01-06 21:58:00,0.52,0.197,0.23,0.286,0.506,0.509,0.542,0.5870000000000001,0.218,0.217,0.257,0.518,0.384,0.25,0.17,13.78,1,AURO
2021-01-06 21:59:00,0.52,0.197,0.23,0.286,0.506,0.509,0.542,0.5870000000000001,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.76,1,AURO
2021-01-06 22:00:00,0.52,0.197,0.23,0.286,0.506,0.509,0.542,0.5870000000000001,0.218,0.217,0.257,0.518,0.384,0.25,0.17,13.77,1,AURO
2021-01-06 22:01:00,0.52,0.197,0.23,0.286,0.506,0.509,0.542,0.5870000000000001,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.8,1,AURO
2021-01-06 22:02:00,0.52,0.197,0.23,0.286,0.506,0.509,0.542,0.5870000000000001,0.218,0.217,0.257,0.518,0.384,0.25,0.1689999999999999,13.8,1,AURO
2021-01-06 22:03:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.5870000000000001,0.218,0.218,0.257,0.518,0.384,0.249,0.17,13.76,1,AURO
2021-01-06 22:04:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.5870000000000001,0.218,0.217,0.257,0.518,0.384,0.25,0.17,13.79,1,AURO
2021-01-06 22:05:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.5870000000000001,0.218,0.217,0.257,0.518,0.384,0.25,0.17,13.79,1,AURO
2021-01-06 22:06:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.588,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.8,1,AURO
2021-01-06 22:07:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.588,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.77,1,AURO
2021-01-06 22:08:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.588,0.218,0.217,0.257,0.518,0.384,0.25,0.1689999999999999,13.78,1,AURO
2021-01-06 22:09:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.588,0.218,0.218,0.257,0.518,0.384,0.25,0.17,13.8,1,AURO
2021-01-06 22:10:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.588,0.218,0.217,0.257,0.518,0.384,0.25,0.17,13.8,1,AURO
2021-01-06 22:11:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.588,0.218,0.218,0.257,0.518,0.384,0.25,0.17,13.79,1,AURO
2021-01-06 22:12:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.5870000000000001,0.218,0.217,0.257,0.518,0.384,0.25,0.1689999999999999,13.8,1,AURO
2021-01-06 22:13:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.5870000000000001,0.218,0.217,0.257,0.518,0.384,0.25,0.17,13.79,1,AURO
2021-01-06 22:14:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.5870000000000001,0.218,0.217,0.257,0.518,0.384,0.25,0.17,13.8,1,AURO
2021-01-06 22:15:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.5870000000000001,0.218,0.218,0.257,0.518,0.384,0.249,0.1689999999999999,13.77,1,AURO
2021-01-06 22:16:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.5870000000000001,0.218,0.217,0.257,0.518,0.384,0.25,0.17,13.79,1,AURO
2021-01-06 22:17:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.5870000000000001,0.218,0.217,0.257,0.518,0.384,0.25,0.17,13.79,1,AURO
2021-01-06 22:18:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.5870000000000001,0.218,0.217,0.257,0.518,0.384,0.25,0.17,13.79,1,AURO
2021-01-06 22:19:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.5870000000000001,0.218,0.217,0.257,0.518,0.384,0.249,0.1689999999999999,13.8,1,AURO
2021-01-06 22:20:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.586,0.218,0.217,0.257,0.518,0.384,0.25,0.1689999999999999,13.8,1,AURO
2021-01-06 22:21:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.586,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.8,1,AURO
2021-01-06 22:22:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.586,0.218,0.217,0.257,0.518,0.384,0.25,0.1689999999999999,13.8,1,AURO
2021-01-06 22:23:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.586,0.218,0.217,0.257,0.518,0.384,0.25,0.1689999999999999,13.79,1,AURO
2021-01-06 22:24:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.586,0.218,0.217,0.257,0.518,0.384,0.25,0.1689999999999999,13.8,1,AURO
2021-01-06 22:25:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.586,0.218,0.217,0.257,0.518,0.384,0.25,0.1689999999999999,13.8,1,AURO
2021-01-06 22:26:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.586,0.218,0.217,0.257,0.518,0.384,0.25,0.1689999999999999,13.77,1,AURO
2021-01-06 22:27:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.586,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.8,1,AURO
2021-01-06 22:28:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.586,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.77,1,AURO
2021-01-06 22:29:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.586,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.8,1,AURO
2021-01-06 22:30:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.586,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.78,1,AURO
2021-01-06 22:31:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.586,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.8,1,AURO
2021-01-06 22:32:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.586,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.8,1,AURO
2021-01-06 22:33:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.586,0.218,0.217,0.257,0.518,0.384,0.25,0.17,13.79,1,AURO
2021-01-06 22:34:00,0.52,0.197,0.23,0.285,0.506,0.509,0.542,0.586,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.8,1,AURO
2021-01-06 22:35:00,0.52,0.197,0.23,0.285,0.506,0.509,0.541,0.586,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.8,1,AURO
2021-01-06 22:36:00,0.52,0.197,0.23,0.285,0.506,0.509,0.541,0.586,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.8,1,AURO
2021-01-06 22:37:00,0.52,0.197,0.23,0.285,0.506,0.509,0.541,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.8,1,AURO
2021-01-06 22:38:00,0.52,0.197,0.23,0.285,0.506,0.509,0.541,0.586,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.78,1,AURO
2021-01-06 22:39:00,0.52,0.197,0.23,0.285,0.506,0.509,0.541,0.586,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.77,1,AURO
2021-01-06 22:40:00,0.52,0.197,0.23,0.285,0.506,0.509,0.541,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.79,1,AURO
2021-01-06 22:41:00,0.521,0.197,0.23,0.285,0.506,0.509,0.541,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.79,1,AURO
2021-01-06 22:42:00,0.52,0.197,0.23,0.285,0.506,0.509,0.541,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.8,1,AURO
2021-01-06 22:43:00,0.52,0.197,0.23,0.285,0.506,0.509,0.541,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.8,1,AURO
2021-01-06 22:44:00,0.52,0.197,0.23,0.285,0.506,0.509,0.541,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.77,1,AURO
2021-01-06 22:45:00,0.52,0.197,0.23,0.285,0.506,0.509,0.541,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.8,1,AURO
2021-01-06 22:46:00,0.521,0.197,0.23,0.285,0.506,0.509,0.541,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.79,1,AURO
2021-01-06 22:47:00,0.52,0.197,0.23,0.285,0.506,0.509,0.541,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.8,1,AURO
2021-01-06 22:48:00,0.52,0.197,0.23,0.285,0.506,0.509,0.541,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.8,1,AURO
2021-01-06 22:49:00,0.521,0.197,0.23,0.285,0.506,0.509,0.541,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.78,1,AURO
2021-01-06 22:50:00,0.521,0.197,0.23,0.285,0.506,0.509,0.541,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.8,1,AURO
2021-01-06 22:51:00,0.521,0.197,0.23,0.285,0.506,0.509,0.541,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.79,1,AURO
2021-01-06 22:52:00,0.52,0.197,0.23,0.285,0.506,0.509,0.541,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.8,1,AURO
2021-01-06 22:53:00,0.521,0.197,0.23,0.284,0.506,0.509,0.541,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.8,1,AURO
2021-01-06 22:54:00,0.521,0.197,0.23,0.284,0.506,0.509,0.541,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.8,1,AURO
2021-01-06 22:55:00,0.521,0.197,0.23,0.284,0.506,0.509,0.541,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.8,1,AURO
2021-01-06 22:56:00,0.521,0.197,0.23,0.284,0.506,0.509,0.541,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.8,1,AURO
2021-01-06 22:57:00,0.521,0.197,0.23,0.284,0.505,0.509,0.541,0.586,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.8,1,AURO
2021-01-06 22:58:00,0.521,0.197,0.23,0.284,0.505,0.509,0.541,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.8,1,AURO
2021-01-06 22:59:00,0.521,0.197,0.23,0.284,0.505,0.509,0.541,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.79,1,AURO
2021-01-06 23:00:00,0.521,0.197,0.23,0.284,0.505,0.509,0.541,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.8,1,AURO
2021-01-06 23:01:00,0.521,0.197,0.23,0.284,0.505,0.509,0.541,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.79,1,AURO
2021-01-06 23:02:00,0.521,0.197,0.23,0.284,0.505,0.509,0.541,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.78,1,AURO
2021-01-06 23:03:00,0.521,0.197,0.23,0.284,0.505,0.509,0.541,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.87,1,AURO
2021-01-06 23:04:00,0.521,0.197,0.23,0.284,0.505,0.509,0.541,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.1689999999999999,13.78,1,AURO
2021-01-06 23:05:00,0.521,0.197,0.23,0.284,0.505,0.509,0.54,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.8,1,AURO
2021-01-06 23:06:00,0.521,0.197,0.23,0.284,0.505,0.509,0.54,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.1689999999999999,13.8,1,AURO
2021-01-06 23:07:00,0.521,0.197,0.23,0.284,0.505,0.509,0.54,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.17,13.78,1,AURO
2021-01-06 23:08:00,0.521,0.197,0.23,0.284,0.505,0.509,0.54,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.1689999999999999,13.8,1,AURO
2021-01-06 23:09:00,0.521,0.197,0.23,0.284,0.505,0.509,0.54,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.1689999999999999,13.8,1,AURO
2021-01-06 23:10:00,0.521,0.197,0.23,0.284,0.505,0.509,0.54,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.1689999999999999,13.81,1,AURO
2021-01-06 23:11:00,0.521,0.197,0.23,0.284,0.505,0.509,0.54,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.1689999999999999,13.81,1,AURO
2021-01-06 23:12:00,0.521,0.197,0.23,0.284,0.505,0.509,0.54,0.585,0.218,0.217,0.257,0.518,0.384,0.249,0.1689999999999999,13.81,1,AURO
